department,focus_group,expectations,processed_text,source,sentiment,title,Category,Category_Method,Category_Confidence
OCHD,OCHD,"Helpful to make a directed request for rental inspection for instance (workflow that triggers notification to city's LHCO). County often finding they are the first inspection at that property. Or property is a rental but not flagged as such. [PERSON] does initial entry in IPS after Notice and Demand is sent, opportunity to communicate directly with Codes team.","Helpful to make a directed request for rental inspection for instance (workflow that triggers notification to city's LHCO). County often finding they are the first inspection at that property. Or property is a rental but not flagged as such. [PERSON] does initial entry in IPS after Notice and Demand is sent, opportunity to communicate directly with Codes team.",meeting_notes,positive,"Helpful to make a directed request for rental inspection for instance (workflow that triggers notification to city's LHCO). County often finding they are the first inspection at that property. Or property is a rental but not flagged as such. [PERSON] does initial entry in IPS after Notice and Demand is sent, opportunity to communicate directly with Codes team.",Communication & Collaboration,title_keyword,8.0
OCHD,OCHD,Task (action) built into OCHD case type to request inspection,Task (action) built into OCHD case type to request inspection,meeting_notes,positive,Task (action) built into OCHD case type to request inspection,Case Management,title_keyword,5.0
OCHD,OCHD,Tasks (actions) available to them now; different case types for different purposes - can code different types of inspections (their regular work is primarily protected public health info). RR side is different case type - intentionally created so it can be shared to LBYR eventually,Tasks (actions) available to them now; different case types for different purposes - can code different types of inspections (their regular work is primarily protected public health info). RR side is different case type - intentionally created so it can be shared to LBYR eventually,meeting_notes,positive,Tasks (actions) available to them now; different case types for different purposes - can code different types of inspections (their regular work is primarily protected public health info). RR side is different case type - intentionally created so it can be shared to LBYR eventually,Case Management,title_keyword,8.0
OCHD,OCHD,"Being able to search for more recent contact information i.e. if Codes has an email or phone number. Helpful to view RR applications added to IPS, more updated contact information, sometimes property manager contact will be listed","Being able to search for more recent contact information i.e. if Codes has an email or phone number. Helpful to view RR applications added to IPS, more updated contact information, sometimes property manager contact will be listed",meeting_notes,positive,"Being able to search for more recent contact information i.e. if Codes has an email or phone number. Helpful to view RR applications added to IPS, more updated contact information, sometimes property manager contact will be listed",Communication & Collaboration,title_keyword,7.0
OCHD,OCHD,Appreciate that everything is connected to the parcel,Appreciate that everything is connected to the parcel,meeting_notes,positive,Appreciate that everything is connected to the parcel,Records & Document Management,keyword_semantic_agree,3.2622173130512238
OCHD,OCHD,"Dislikes [PERSON] Main parcel search lists all complaints, would be helpful if it showed complaint type and other details, have to click on each individual case to view that","Dislikes [PERSON] Main parcel search lists all complaints, would be helpful if it showed complaint type and other details, have to click on each individual case to view that",meeting_notes,positive,"Dislikes [PERSON] Main parcel search lists all complaints, would be helpful if it showed complaint type and other details, have to click on each individual case to view that",Records & Document Management,keyword_semantic_agree,7.283238112926483
OCHD,OCHD,"If want to see what Codes is doing on a property county has a case at, have to figure out which record corresponds to referral date, takes time. Have to hunt for information","If want to see what Codes is doing on a property county has a case at, have to figure out which record corresponds to referral date, takes time. Have to hunt for information",meeting_notes,positive,"If want to see what Codes is doing on a property county has a case at, have to figure out which record corresponds to referral date, takes time. Have to hunt for information",Case Management,title_keyword,7.0
OCHD,OCHD,Challenge in finding right parcel based on how it's referred to in tax record. (Haven't had many issues related to inactive parcels - can view demo permits and see assessment vacant land – does take some time to put together),Challenge in finding right parcel based on how it's referred to in tax record. (Haven't had many issues related to inactive parcels - can view demo permits and see assessment vacant land – does take some time to put together),meeting_notes,positive,Challenge in finding right parcel based on how it's referred to in tax record. (Haven't had many issues related to inactive parcels - can view demo permits and see assessment vacant land – does take some time to put together),Records & Document Management,keyword_semantic_agree,8.308031260967255
DOCE,Office Managers,Click on contact to see updated addresses to property print,Click on contact to see updated addresses to property print,meeting_notes,positive,Click on contact to see updated addresses to property print,Records & Document Management,keyword_semantic_agree,2.1825384199619293
DOCE,Office Managers,"has seen up to 90 violations on a case – can take 2 hours, volume of referrals has only gone up","has seen up to 90 violations on a case – can take 2 hours, volume of referrals has only gone up",meeting_notes,positive,"has seen up to 90 violations on a case – can take 2 hours, volume of referrals has only gone up",Case Management,keyword_semantic_agree,13.175014063715935
DOCE,Office Managers,Sometimes people Address book works well for updating ownership – can use to see if owner has more than 1 contact in IPS so you can update the all simultaneously,Sometimes people Address book works well for updating ownership – can use to see if owner has more than 1 contact in IPS so you can update the all simultaneously,meeting_notes,positive,Sometimes people Address book works well for updating ownership – can use to see if owner has more than 1 contact in IPS so you can update the all simultaneously,Records & Document Management,semantic,0.32691270112991333
DOCE,Office Managers,"Print queue – likes the organization of it, splits up all notices – tells notices of number of that need to be printed","Print queue – likes the organization of it, splits up all notices – tells notices of number of that need to be printed",meeting_notes,positive,"Print queue – likes the organization of it, splits up all notices – tells notices of number of that need to be printed",Scheduling & Resource Management,semantic,0.35965442657470703
DOCE,Office Managers,Add mailing info for cert mail to show proof that case is closed,Add mailing info for cert mail to show proof that case is closed,meeting_notes,positive,Add mailing info for cert mail to show proof that case is closed,Communication & Collaboration,keyword_low,3.0
DOCE,Office Managers,Capacity thing Communication between BAA and inspectors happens between IPS – BAA leaves inspectors in the dark – more communication would b helpful – could be helpful for IPS to generate summary about BAA actions/process updates,Capacity thing Communication between BAA and inspectors happens between IPS – BAA leaves inspectors in the dark – more communication would b helpful – could be helpful for IPS to generate summary about BAA actions/process updates,meeting_notes,positive,Capacity thing Communication between BAA and inspectors happens between IPS – BAA leaves inspectors in the dark – more communication would b helpful – could be helpful for IPS to generate summary about BAA actions/process updates,Workflow & Business Processes,title_keyword,4.0
DOCE,Office Managers,Inspectors set tickle dates to follow back up on the case,Inspectors set tickle dates to follow back up on the case,meeting_notes,positive,Inspectors set tickle dates to follow back up on the case,Scheduling & Resource Management,keyword_semantic_agree,5.398419350385666
DOCE,Office Managers,Adds copy into Camino,Adds copy into Camino,meeting_notes,positive,Adds copy into Camino,System Integration,keyword_semantic_agree,4.154060125350952
DOCE,Permit/Commercial/Electrical Inspectors,"Using Camino Pull permit and they call for inspection, they call for finals, or if they need power turned on, work with national grid","Using Camino Pull permit and they call for inspection, they call for finals, or if they need power turned on, work with national grid",meeting_notes,positive,"Using Camino Pull permit and they call for inspection, they call for finals, or if they need power turned on, work with national grid",Case Management,title_keyword,5.0
DOCE,Permit/Commercial/Electrical Inspectors,Commercial Building inspectors Invovled with contractors and subcontractors for new builds,Commercial Building inspectors Invovled with contractors and subcontractors for new builds,meeting_notes,positive,Commercial Building inspectors Invovled with contractors and subcontractors for new builds,Scheduling & Resource Management,semantic,0.3461434841156006
DOCE,Permit/Commercial/Electrical Inspectors,Uses phone constantly for progress pictures – especially if issues that don't meet code and may go to legal if not fixed – takes a lot of photos,Uses phone constantly for progress pictures – especially if issues that don't meet code and may go to legal if not fixed – takes a lot of photos,meeting_notes,positive,Uses phone constantly for progress pictures – especially if issues that don't meet code and may go to legal if not fixed – takes a lot of photos,Communication & Collaboration,title_keyword,4.0
DOCE,Permit/Commercial/Electrical Inspectors,Can take photos directly in the app and add them to the case (easier rather than),Can take photos directly in the app and add them to the case (easier rather than),meeting_notes,positive,Can take photos directly in the app and add them to the case (easier rather than),Case Management,keyword_low,2.0
DOCE,Permit/Commercial/Electrical Inspectors,Email crucial to what they do and phone calls,Email crucial to what they do and phone calls,meeting_notes,positive,Email crucial to what they do and phone calls,Communication & Collaboration,keyword_semantic_agree,11.469360589981079
DOCE,Permit/Commercial/Electrical Inspectors,For documenting stages of constructions,For documenting stages of constructions,meeting_notes,positive,For documenting stages of constructions,Records & Document Management,keyword_semantic_agree,2.404208391904831
DOCE,Permit/Commercial/Electrical Inspectors,In-field access to everything,In-field access to everything,meeting_notes,positive,In-field access to everything,Records & Document Management,semantic,0.36799147725105286
DOCE,Permit/Commercial/Electrical Inspectors,IPS better for day-to-day activities – aware of glitches and how to bypass issues,IPS better for day-to-day activities – aware of glitches and how to bypass issues,meeting_notes,positive,IPS better for day-to-day activities – aware of glitches and how to bypass issues,System Integration,semantic,0.39967080950737
DOCE,Permit/Commercial/Electrical Inspectors,System to keep you appraised of that stuff – as good as your input is,System to keep you appraised of that stuff – as good as your input is,meeting_notes,positive,System to keep you appraised of that stuff – as good as your input is,Records & Document Management,semantic_fallback,0.2576057016849518
DOCE,Permit/Commercial/Electrical Inspectors,Front and rear Addressing – ability to see building/mailing addresses in addition to parcel addres,Front and rear Addressing – ability to see building/mailing addresses in addition to parcel addres,meeting_notes,positive,Front and rear Addressing – ability to see building/mailing addresses in addition to parcel addres,Records & Document Management,keyword_semantic_agree,5.421966522932053
DOCE,Permit/Commercial/Electrical Inspectors,Can't print certificates Integration? Personally feels one system would be good for their work,Can't print certificates Integration? Personally feels one system would be good for their work,meeting_notes,positive,Can't print certificates Integration? Personally feels one system would be good for their work,System Integration,keyword_semantic_agree,5.297323644161224
DOCE,Permit/Commercial/Electrical Inspectors,"IPS – likes the format of it – when things are overdue, they turn red and don't go away","IPS – likes the format of it – when things are overdue, they turn red and don't go away",meeting_notes,positive,"IPS – likes the format of it – when things are overdue, they turn red and don't go away",Scheduling & Resource Management,semantic_fallback,0.2609933316707611
DOCE,Permit/Commercial/Electrical Inspectors,Likes the uploading of things and being able to see,Likes the uploading of things and being able to see,meeting_notes,positive,Likes the uploading of things and being able to see,Records & Document Management,keyword_semantic_agree,3.248857796192169
DOCE,Permit/Commercial/Electrical Inspectors,There is a tab in Camino to just look at roofs – that is nice,There is a tab in Camino to just look at roofs – that is nice,meeting_notes,positive,There is a tab in Camino to just look at roofs – that is nice,System Integration,title_keyword,4.0
DOCE,Permit/Commercial/Electrical Inspectors,When you issue certificate – instantly notifies them which is a nice feature,When you issue certificate – instantly notifies them which is a nice feature,meeting_notes,positive,When you issue certificate – instantly notifies them which is a nice feature,Communication & Collaboration,semantic_fallback,0.25533461570739746
CPO,Permits,Camino reads more like a report,Camino reads more like a report,meeting_notes,positive,Camino reads more like a report,System Integration,title_keyword,4.0
CPO,Permits,Takes a long time to get updated information in IPS e.g. GIS information updated in county – lagged in IPS i.e. IPS says wrong thing and applicant was right,Takes a long time to get updated information in IPS e.g. GIS information updated in county – lagged in IPS i.e. IPS says wrong thing and applicant was right,meeting_notes,positive,Takes a long time to get updated information in IPS e.g. GIS information updated in county – lagged in IPS i.e. IPS says wrong thing and applicant was right,System Integration,keyword_semantic_agree,4.33263498544693
CPO,Permits,"Parcel alert feature – likes that in IPS e.g. property in the floodplain, or vacant property, or historical","Parcel alert feature – likes that in IPS e.g. property in the floodplain, or vacant property, or historical",meeting_notes,positive,"Parcel alert feature – likes that in IPS e.g. property in the floodplain, or vacant property, or historical",Records & Document Management,semantic,0.3689507246017456
CPO,Permits,In Camino can clearly see who did what step and who to call,In Camino can clearly see who did what step and who to call,meeting_notes,positive,In Camino can clearly see who did what step and who to call,System Integration,title_keyword,4.0
CPO,Permits,In a perfect world,In a perfect world,meeting_notes,positive,In a perfect world,Data Management & Visibility,semantic_fallback,0.09081893414258957
CPO,Permits,Report capabilities for searching by dates – press button to print report of everything issued – [PERSON] is able to do that for sidewalk cafes in IPS right now – there is a report function,Report capabilities for searching by dates – press button to print report of everything issued – [PERSON] is able to do that for sidewalk cafes in IPS right now – there is a report function,meeting_notes,positive,Report capabilities for searching by dates – press button to print report of everything issued – [PERSON] is able to do that for sidewalk cafes in IPS right now – there is a report function,Records & Document Management,title_keyword,4.0
DOCE,Supervisors,Broad range of issues - some inspectors struggle a lot more than others,Broad range of issues - some inspectors struggle a lot more than others,meeting_notes,positive,Broad range of issues - some inspectors struggle a lot more than others,Data Management & Visibility,semantic_fallback,0.2972400188446045
DOCE,Supervisors,Front-loading information on citywebsite and camino did help,Front-loading information on citywebsite and camino did help,meeting_notes,positive,Front-loading information on citywebsite and camino did help,System Integration,title_keyword,4.0
DOCE,Supervisors,Look at historical or recent behavior,Look at historical or recent behavior,meeting_notes,positive,Look at historical or recent behavior,Data Management & Visibility,keyword_low,3.0
DOCE,Supervisors,Will always need humans to inspect and review,Will always need humans to inspect and review,meeting_notes,positive,Will always need humans to inspect and review,Records & Document Management,semantic_fallback,0.251453161239624
DOCE,Supervisors,Drones? Makes a lot of sense,Drones? Makes a lot of sense,meeting_notes,positive,Drones? Makes a lot of sense,Scheduling & Resource Management,semantic_fallback,0.17256243526935577
DOCE,Supervisors,"Bill: Likes that everything is one place – has the caseload builds, volume becomes tougher to manage","Bill: Likes that everything is one place – has the caseload builds, volume becomes tougher to manage",meeting_notes,positive,Bill,Data Management & Visibility,semantic,0.329160213470459
DOCE,Supervisors,"[PERSON] ease of use, simple to train on and use","[PERSON] ease of use, simple to train on and use",meeting_notes,positive,"[PERSON] ease of use, simple to train on and use",User Experience & Performance,semantic_fallback,0.2967161238193512
DOCE,Supervisors,Needs to be user-friendly – Camino is an app but not user friendly – mostly the mobile view,Needs to be user-friendly – Camino is an app but not user friendly – mostly the mobile view,meeting_notes,positive,Needs to be user-friendly – Camino is an app but not user friendly – mostly the mobile view,User Experience & Performance,keyword_semantic_agree,9.317283034324646
DOCE,Supervisors,"In IPS would see zoning, demolition permit in one area see where we split parcels","In IPS would see zoning, demolition permit in one area see where we split parcels",meeting_notes,positive,"In IPS would see zoning, demolition permit in one area see where we split parcels",Records & Document Management,keyword_semantic_agree,3.3058142364025116
DOCE,Supervisors,People and process involved,People and process involved,meeting_notes,positive,People and process involved,Workflow & Business Processes,keyword_semantic_agree,2.3884848952293396
DOCE,Supervisors,"Onbase – scanned Record management and retention and digitization – organization it takes a lot of time and money – we've never done it, so sits in original system","Onbase – scanned Record management and retention and digitization – organization it takes a lot of time and money – we've never done it, so sits in original system",meeting_notes,positive,"Onbase – scanned Record management and retention and digitization – organization it takes a lot of time and money – we've never done it, so sits in original system",System Integration,title_keyword,4.0
DOCE,Supervisors,Consideration for processing applications for things that are in Camino now like periodic applications and business licensing,Consideration for processing applications for things that are in Camino now like periodic applications and business licensing,meeting_notes,positive,Consideration for processing applications for things that are in Camino now like periodic applications and business licensing,System Integration,keyword_semantic_agree,4.361003428697586
DOCE,Supervisors,"Ability to pay BAA tickets directly, even if it links to invoice cloud","Ability to pay BAA tickets directly, even if it links to invoice cloud",meeting_notes,positive,"Ability to pay BAA tickets directly, even if it links to invoice cloud",System Integration,title_keyword,4.0
DOCE,Zoning,"Communication – Permits works closely – Camino or Teams/Email, get pinged in Camino – get a lot of Camino","Communication – Permits works closely – Camino or Teams/Email, get pinged in Camino – get a lot of Camino",meeting_notes,positive,"Communication – Permits works closely – Camino or Teams/Email, get pinged in Camino – get a lot of Camino",Communication & Collaboration,keyword_semantic_agree,7.44289356470108
DOCE,Zoning,"Zone checks for multiple items – CU and CC – [PERSON] would like to see zone checks on RR for res/comm purposes – 2 story 3 brd, and they find 5 – alerted to that","Zone checks for multiple items – CU and CC – [PERSON] would like to see zone checks on RR for res/comm purposes – 2 story 3 brd, and they find 5 – alerted to that",meeting_notes,positive,"Zone checks for multiple items – CU and CC – [PERSON] would like to see zone checks on RR for res/comm purposes – 2 story 3 brd, and they find 5 – alerted to that",Records & Document Management,keyword_semantic_agree,3.2667419016361237
DOCE,Zoning,Technology Likes/dislikes IPS does well: summary sheets for zoning comments – manually copy/paste reviewer comments (helpful that form is in IPS and does generate),Technology Likes/dislikes IPS does well: summary sheets for zoning comments – manually copy/paste reviewer comments (helpful that form is in IPS and does generate),meeting_notes,positive,Technology Likes/dislikes IPS does well,Reporting & Decision Support,keyword_low,2.0
DOCE,Zoning,Likes ability to filter in Camino,Likes ability to filter in Camino,meeting_notes,positive,Likes ability to filter in Camino,System Integration,keyword_semantic_agree,4.191160261631012
DOCE,Zoning,Fills up quickly with things like electrical inspections,Fills up quickly with things like electrical inspections,meeting_notes,positive,Fills up quickly with things like electrical inspections,Case Management,title_keyword,6.0
DOCE,Zoning,"Cleaned up version of things they care about – noting I'm, document things relevant to zoning","Cleaned up version of things they care about – noting I'm, document things relevant to zoning",meeting_notes,positive,"Cleaned up version of things they care about – noting I'm, document things relevant to zoning",Records & Document Management,keyword_semantic_agree,2.4765559434890747
DOCE,Zoning,Organizing by tax number is useful,Organizing by tax number is useful,meeting_notes,positive,Organizing by tax number is useful,Records & Document Management,semantic,0.35036176443099976
