Focus Group,Value Index,Content,processed_content,label,category,vader_sentiment,word_count
DOCE Discovery Session | Supervisors Group,23,"Tools: Seeclickfix, camino, phones, IPS, AS400, spreadsheets – helpful for looking at large picture",tool seeclickfix camino phone ip spreadsheet helpful looking large picture,positive,tool,positive,10
DOCE Discovery Session | Supervisors Group,25,"Involved with every dept citywide – mayor’s office, elected officials, HR, county health, api/it, finance – related to things we need to do or pay for or get collaboration on, common councilors, neighborhood organizations, downtown committee, county plumbing, national grid, centro, verizon, any taxpayer or any stakeholder",involved every dept citywide mayor office elected official hr county health finance related thing need pay get collaboration common councilors neighborhood organization downtown committee county plumbing national grid centro verizon taxpayer stakeholder,negative,county,negative,32
DOCE Discovery Session | Supervisors Group,26,"Tools: IPS, as400, eplan soft,onedrive, countyGIS ,catchment, codebooks, docusign, recruitment tools, hyperion, cell phones, cyclomedia, citylien/seeclikcfix, data reports, dashboards api",tool ip eplan soft onedrive countygis catchment codebooks docusign recruitment tool hyperion cell phone cyclomedia data report dashboard api,neutral,tool,neutral,19
DOCE Discovery Session | Supervisors Group,27,"Collaboration – phone text, email, teams",collaboration phone text email team,neutral,collaboration,neutral,5
DOCE Discovery Session | Supervisors Group,28,Noah: Closer to front-end of office – stop gap for any office/admin/documemntation processes,noah closer office stop gap process,negative,noah,negative,6
DOCE Discovery Session | Supervisors Group,29,"Shared a lot of what Tom has traditionally done – issuing RR/CCs, CofI, CofA, processing – day to day processing everything thatcomes in – mailing things that need to go out",shared lot tom traditionally done issuing cofi cofa processing day day processing everything thatcomes mailing thing need go,positive,processing,positive,18
DOCE Discovery Session | Supervisors Group,31,"Muj: Emails, physical comms, follow up on lead specific casework, fielding emails, text communication, interfacing with officials for lead related items",muj email physical comms follow lead specific casework fielding email text communication interfacing official lead related item,neutral,email,neutral,17
DOCE Discovery Session | Supervisors Group,32,"Public facing, interagency, and daily operations",public facing interagency daily operation,neutral,public,neutral,5
DOCE Discovery Session | Supervisors Group,33,"Follow up from previous day, looking at communications, informing others",follow previous day looking communication informing others,neutral,follow,neutral,7
DOCE Discovery Session | Supervisors Group,34,"Review their own work – archiving received documents, centralizing",review work archiving received document centralizing,neutral,review,neutral,6
DOCE Discovery Session | Supervisors Group,35,"Ryan: Zoning, CPO, Law/SFD, SPD, Finance, Assessment, Councilors, DPW, external sources - nearly every day dealing with external groups",ryan zoning cpo spd finance assessment councilors dpw external source nearly every day dealing external group,neutral,external,neutral,16
DOCE Discovery Session | Supervisors Group,36,"Day to day work changes – lot of putting it out fires, or maybe staff needs help, or responding to mayors office, emergency or something in the media",day day work change lot putting fire maybe staff need help responding mayor office emergency something medium,negative,day,neutral,17
DOCE Discovery Session | Supervisors Group,37,Main way communicates is email esp if it’s not super pressing – prefers it – phone calls can take time,main way communicates email esp super pressing prefers phone call take time,positive,main,negative,12
DOCE Discovery Session | Supervisors Group,38,Emails – difficult with communication with documents – difficult to keep organized,email difficult communication document difficult keep organized,negative,difficult,negative,7
DOCE Discovery Session | Supervisors Group,45,Arborist emailed about a property – not a good address,arborist emailed property good address,positive,arborist,negative,5
DOCE Discovery Session | Supervisors Group,47,Resubdivided – looking at new resubbed address – doesn't see anything – a deactivated parcel – had to figure it out – took 20 min to figure out it’s resubbed,resubdivided looking new resubbed address see anything deactivated parcel figure took min figure resubbed,neutral,resubbed,neutral,14
DOCE Discovery Session | Supervisors Group,49,Identified missed permit assignment – need to put in tickle date,identified missed permit assignment need put tickle date,negative,identified,negative,8
DOCE Discovery Session | Supervisors Group,50,"If re-inspection gets missed, 100s of cases to manage – happens a lot – gets lost",get missed case manage happens lot get lost,negative,get,negative,8
DOCE Discovery Session | Supervisors Group,51,Working hard to get entry in – it gets missed,working hard get entry get missed,negative,get,negative,6
DOCE Discovery Session | Supervisors Group,55,Older system – missed assignment run – could run for individual inspectors – id which don’t have dates assigned,older system missed assignment run could run individual inspector id date assigned,negative,run,negative,12
DOCE Discovery Session | Supervisors Group,56,Broad range of issues - some inspectors struggle a lot more than others,broad range issue inspector struggle lot others,negative,broad,negative,7
DOCE Discovery Session | Supervisors Group,57,Such a large volume to review – hours to review – keeps happening,large volume review hour review keep happening,neutral,review,neutral,7
DOCE Discovery Session | Supervisors Group,59,Missed case management from beginning of IPS until today – parcel history,missed case management beginning ip today parcel history,negative,missed,negative,8
DOCE Discovery Session | Supervisors Group,60,Closing older cases – case clean up needed,closing older case case clean needed,positive,case,positive,6
DOCE Discovery Session | Supervisors Group,61,"Open cases from staff that don’t work here anymore, open cases from fire department",open case staff work anymore open case fire department,negative,open,negative,9
DOCE Discovery Session | Supervisors Group,63,Change in process – something changed where it no longer counted as closed case – sit open that appear – didn't force close violations,change process something changed longer counted closed case sit open appear force close violation,negative,change,positive,14
DOCE Discovery Session | Supervisors Group,65,"Muj: IPS – waiting on landlords and tenants to get ducks in a row and provide documentation, or if provided, getting it in piecemeal",muj ip waiting landlord tenant get duck row provide documentation provided getting piecemeal,neutral,muj,neutral,13
DOCE Discovery Session | Supervisors Group,67,Sending phone screenshots of documents frustrating,sending phone screenshots document frustrating,negative,sending,negative,5
DOCE Discovery Session | Supervisors Group,69,Ryan: Requests certain reports – linking violations across properties,ryan request certain report linking violation across property,negative,ryan,negative,8
DOCE Discovery Session | Supervisors Group,71,Researching in general – would be nice to do on the spot,researching general would nice spot,positive,researching,positive,5
DOCE Discovery Session | Supervisors Group,74,Big apartment comlexes – hard to go thrugh a Nob Hill – 4 addresses and dozens of cases,big apartment comlexes hard go thrugh nob hill address dozen case,negative,big,negative,11
DOCE Discovery Session | Supervisors Group,76,"Too many systems needed – tadxes, water, zoning history, onbas, as400, micrfige (historucal data)",many system needed tadxes water zoning history onbas micrfige historucal data,neutral,many,neutral,11
